env_idx,pso_idx,min_cost,p25_cost,p75_cost,max_cost
56,1,3.966111660003662,4.796708106994629,5.363461256027222,6.317792892456055
57,1,4.0107645988464355,4.353991866111755,4.882472395896912,6.3463568687438965
58,1,3.5683469772338867,3.9952744245529175,4.590927600860596,5.24887752532959
59,1,3.678049325942993,4.309383988380432,5.075717449188232,6.208105087280273
56,2,3.950423240661621,4.771740913391113,5.445197224617004,6.542816162109375
57,2,4.0107645988464355,4.406940579414368,5.248804092407227,6.499068260192871
58,2,3.6216988563537598,3.9982714653015137,4.618825435638428,5.696539402008057
59,2,3.678049087524414,3.9852360486984253,4.920272469520569,6.225581645965576
56,3,3.9320521354675293,4.771740913391113,5.359570384025574,6.244208812713623
57,3,4.0107645988464355,4.4763994216918945,5.481369256973267,6.592473030090332
58,3,3.5446057319641113,3.9964166283607483,4.646807074546814,5.285707473754883
59,3,3.678049087524414,3.901971697807312,5.031616449356079,6.692669868469238
56,4,3.9163637161254883,4.701627612113953,5.344348073005676,6.227393627166748
57,4,4.0107645988464355,4.466241836547852,5.279872536659241,6.598228454589844
58,4,3.392925262451172,3.940946400165558,4.594624996185303,5.306766510009766
59,4,3.678049087524414,4.083003282546997,5.061670660972595,6.480973720550537
56,5,3.877284526824951,4.297884225845337,4.981656312942505,5.845689296722412
57,5,4.0107645988464355,4.427992463111877,5.281812906265259,6.771903991699219
58,5,3.4646899700164795,3.770995318889618,4.375295519828796,5.188985347747803
59,5,3.6484315395355225,4.055897355079651,4.924873113632202,6.281536102294922
56,6,3.877284526824951,4.215223073959351,4.7580684423446655,5.785340309143066
57,6,4.0107645988464355,4.406841158866882,5.229012966156006,6.759438514709473
58,6,3.392925262451172,3.8716750144958496,4.460492491722107,5.264362335205078
59,6,3.6484315395355225,3.9584875106811523,4.879278302192688,6.097460746765137
56,7,3.877284526824951,4.164798378944397,4.813030242919922,6.118319988250732
57,7,4.0107645988464355,4.403467535972595,5.381698250770569,6.609400272369385
58,7,3.4492321014404297,3.850762724876404,4.546398997306824,5.611780643463135
59,7,3.6484315395355225,3.960132598876953,4.9020915031433105,6.073153972625732
56,8,3.877284526824951,4.225477814674377,4.943238258361816,6.187259674072266
57,8,4.0107645988464355,4.41937780380249,5.411442279815674,6.626880645751953
58,8,3.4975080490112305,3.840981364250183,4.47944700717926,5.516518592834473
59,8,3.6484315395355225,4.006657660007477,4.791458010673523,6.387048721313477
56,9,3.877284526824951,4.208150267601013,4.808312892913818,6.071904182434082
57,9,4.0107645988464355,4.446457862854004,5.149940490722656,6.701173782348633
58,9,3.392925262451172,3.830841064453125,4.376262545585632,5.195452690124512
59,9,3.6484315395355225,3.949325680732727,4.8511093854904175,6.22899055480957
56,10,3.877284526824951,4.164798378944397,4.810473084449768,6.000301361083984
57,10,4.070340156555176,4.450215697288513,5.270819902420044,6.487017631530762
58,10,3.392925262451172,3.8255486488342285,4.432750940322876,5.19166898727417
59,10,3.6484315395355225,3.9964439868927,4.820990562438965,5.915349960327148
56,11,3.877284526824951,4.140730857849121,4.800235033035278,6.138416290283203
57,11,4.0107645988464355,4.429735779762268,5.367469310760498,6.516557693481445
58,11,3.392925262451172,3.790053606033325,4.3822972774505615,5.752857208251953
59,11,3.6484315395355225,3.8912699818611145,4.853249549865723,6.332776069641113
56,12,3.877284526824951,4.182806849479675,4.926304340362549,6.128666877746582
57,12,4.0107645988464355,4.467798113822937,5.244662761688232,6.6019721031188965
58,12,3.392925262451172,3.830877423286438,4.451391220092773,5.103869915008545
59,12,3.6484315395355225,3.9960750341415405,4.8466737270355225,6.128337860107422
56,13,3.877284526824951,4.180855751037598,4.739652633666992,5.695194244384766
57,13,4.0107645988464355,4.486480355262756,5.471047639846802,6.468511581420898
58,13,3.3499226570129395,3.8255486488342285,4.356499910354614,5.33999490737915
59,13,3.6484315395355225,4.016109347343445,4.839239239692688,6.033459663391113
56,14,3.877284526824951,4.151924133300781,4.861733436584473,6.1144633293151855
57,14,4.0107645988464355,4.416042685508728,5.3233819007873535,6.759438514709473
58,14,3.3499226570129395,3.8630688786506653,4.362311840057373,5.060780048370361
59,14,3.6484315395355225,3.9389589428901672,4.819482803344727,5.852042198181152
56,15,3.877284526824951,4.1739925146102905,4.7285308837890625,5.875821590423584
57,15,4.0107645988464355,4.413567066192627,5.3045960664749146,6.596590042114258
58,15,3.3499226570129395,3.849323809146881,4.471565842628479,5.223467826843262
59,15,3.6484315395355225,3.9043383598327637,4.81632387638092,5.738321304321289
56,16,3.877284526824951,4.201471924781799,4.7647963762283325,5.927037239074707
57,16,4.070340156555176,4.478543996810913,5.407220840454102,6.73677921295166
58,16,3.3306140899658203,3.8341803550720215,4.489401340484619,5.318332672119141
59,16,3.6484315395355225,3.960132598876953,4.78686261177063,6.061591148376465
56,17,3.877284526824951,4.166422963142395,4.709361791610718,5.780940055847168
57,17,4.0107645988464355,4.454553842544556,5.228877067565918,6.764857769012451
58,17,3.3736166954040527,3.820521891117096,4.474545955657959,4.994602680206299
59,17,3.6484315395355225,3.95625638961792,4.8986629247665405,6.3137946128845215
56,18,3.877284526824951,4.1749430894851685,4.81049382686615,6.067818641662598
57,18,4.0582427978515625,4.44728696346283,5.226572275161743,6.621768951416016
58,18,3.3306140899658203,3.8176865577697754,4.472823262214661,5.345274925231934
59,18,3.6484315395355225,3.9584875106811523,4.790441989898682,6.3091840744018555
56,19,3.877284526824951,4.179630994796753,4.696525573730469,6.305322647094727
57,19,4.0107645988464355,4.416430234909058,5.373322248458862,6.562963485717773
58,19,3.3306140899658203,3.814655303955078,4.511613607406616,5.30357551574707
59,19,3.6484315395355225,3.990936756134033,4.874112129211426,6.396385192871094
56,20,3.877284526824951,4.16631543636322,4.715120077133179,5.854052543640137
57,20,4.0107645988464355,4.464597463607788,5.394885540008545,6.588550567626953
58,20,3.3306140899658203,3.8512086272239685,4.462817668914795,5.490097522735596
59,20,3.6484315395355225,3.959721326828003,4.855480432510376,6.231268882751465
56,21,3.877284526824951,4.112845420837402,4.683207988739014,5.955596923828125
57,21,4.070340156555176,4.460587978363037,5.416322231292725,6.6076765060424805
58,21,3.3736166954040527,3.8447075486183167,4.5258307456970215,5.340193748474121
59,21,3.6484315395355225,3.9099974632263184,4.852144479751587,6.2211503982543945
56,22,3.877284526824951,4.112845420837402,4.72239363193512,6.330990314483643
57,22,4.0107645988464355,4.460173964500427,5.3398884534835815,6.752021789550781
58,22,3.3306140899658203,3.804471790790558,4.568920135498047,5.175701141357422
59,22,3.6484315395355225,4.036098837852478,4.849226236343384,6.182812690734863
56,23,3.877284526824951,4.134399890899658,4.837121486663818,6.124524116516113
57,23,4.0107645988464355,4.461505651473999,5.23839807510376,6.779918193817139
58,23,3.3306140899658203,3.7465489506721497,4.415602684020996,5.1375885009765625
59,23,3.6484315395355225,3.9411709904670715,4.792426586151123,6.387048721313477
56,24,3.877284526824951,4.112845420837402,4.674801588058472,6.068604469299316
57,24,4.0107645988464355,4.449825167655945,5.213577151298523,6.8158721923828125
58,24,3.3306140899658203,3.901090145111084,4.486648321151733,5.2963972091674805
59,24,3.6484315395355225,3.9422138929367065,4.817476511001587,6.463541030883789
56,25,3.877284526824951,4.112845420837402,4.6503260135650635,6.017464637756348
57,25,4.0107645988464355,4.509484052658081,5.391509771347046,6.893357276916504
58,25,3.379202365875244,3.7930049896240234,4.496794819831848,5.349404335021973
59,25,3.6484315395355225,3.949325680732727,4.9196693897247314,6.110456466674805
56,26,3.877284526824951,4.13184928894043,4.741567969322205,5.749979019165039
57,26,4.0107645988464355,4.4511308670043945,5.259078502655029,6.596199989318848
58,26,3.3306140899658203,3.8091724514961243,4.509060382843018,5.423229694366455
59,26,3.6484315395355225,4.034689247608185,4.873712778091431,6.070731163024902
56,27,3.877284526824951,4.116160869598389,4.73567008972168,6.069500923156738
57,27,4.0107645988464355,4.430580139160156,5.425171136856079,6.603288650512695
58,27,3.3306140899658203,3.801759719848633,4.470866084098816,5.577905654907227
59,27,3.6484315395355225,3.9401432275772095,4.751688241958618,6.021883964538574
56,28,3.877284526824951,4.13184928894043,4.712917327880859,5.951728820800781
57,28,4.0107645988464355,4.452306866645813,5.444860219955444,6.902632713317871
58,28,3.3306140899658203,3.768961548805237,4.448176980018616,5.134828567504883
59,28,3.6484315395355225,3.959721326828003,4.798734068870544,6.2856855392456055
56,29,3.877284526824951,4.143957495689392,4.696508765220642,6.22502326965332
57,29,4.0107645988464355,4.478486061096191,5.4539185762405396,6.5666093826293945
58,29,3.3306140899658203,3.788408577442169,4.420929431915283,5.325657367706299
59,29,3.6484315395355225,3.9401432275772095,4.850214242935181,6.024941444396973
56,30,3.877284526824951,4.131348371505737,4.657752990722656,6.346742153167725
57,30,4.0107645988464355,4.440700173377991,5.27361261844635,6.601353645324707
58,30,3.3306140899658203,3.8045789003372192,4.517492175102234,5.150181770324707
59,30,3.6484315395355225,4.042853116989136,4.9162598848342896,6.309337615966797
56,31,3.877284526824951,4.115332007408142,4.744351506233215,5.733442306518555
57,31,4.0107645988464355,4.4853246212005615,5.451192855834961,6.666921615600586
58,31,3.3306140899658203,3.838844358921051,4.510008454322815,5.411928176879883
59,31,3.6484315395355225,3.9717308282852173,4.857692718505859,6.252166271209717
56,32,3.877284526824951,4.112845420837402,4.714844703674316,6.047513008117676
57,32,4.0107645988464355,4.438332796096802,5.2866092920303345,6.649876594543457
58,32,3.3306140899658203,3.7820324301719666,4.398681402206421,5.321539402008057
59,32,3.6484315395355225,4.0466989278793335,4.749221682548523,6.261983394622803
56,33,3.877284526824951,4.13184928894043,4.732719898223877,5.872222900390625
57,33,4.0107645988464355,4.472253203392029,5.329067707061768,6.231584548950195
58,33,3.3306140899658203,3.8080188632011414,4.443532228469849,5.375126361846924
59,33,3.6484315395355225,3.9292590022087097,4.792426109313965,6.182812690734863
56,34,3.877284526824951,4.116160869598389,4.752993822097778,6.355964183807373
57,34,4.0107645988464355,4.476300120353699,5.45166802406311,6.800592422485352
58,34,3.3306140899658203,3.717618405818939,4.3745115995407104,5.1128034591674805
59,34,3.6484315395355225,3.9584875106811523,4.814876198768616,6.47689151763916
56,35,3.877284526824951,4.112845420837402,4.750676989555359,6.101414203643799
57,35,4.0107645988464355,4.471205472946167,5.45182192325592,6.7587199211120605
58,35,3.3306140899658203,3.7934377193450928,4.389148473739624,5.621954917907715
59,35,3.6484315395355225,3.9708444476127625,4.774970769882202,5.942855358123779
56,36,3.877284526824951,4.13122296333313,4.671095609664917,5.785764694213867
57,36,4.0107645988464355,4.471734285354614,5.42425274848938,6.770421981811523
58,36,3.3306140899658203,3.8016374111175537,4.352618336677551,5.5634565353393555
59,36,3.6484315395355225,4.04743766784668,4.86570680141449,6.382177352905273
56,37,3.877284526824951,4.1620001792907715,4.678468704223633,6.318638801574707
57,37,4.0107645988464355,4.4591076374053955,5.405171155929565,6.515596389770508
58,37,3.3306140899658203,3.8046523928642273,4.457999348640442,5.337729454040527
59,37,3.6484315395355225,4.0398842096328735,4.780457258224487,6.265771865844727
56,38,3.877284526824951,4.115332007408142,4.699677467346191,6.032604694366455
57,38,4.101352214813232,4.488942980766296,5.499426484107971,6.465538024902344
58,38,3.3306140899658203,3.8052502274513245,4.3669209480285645,5.243663787841797
59,38,3.6484315395355225,4.053483724594116,4.973411560058594,5.9990692138671875
56,39,3.877284526824951,4.077061176300049,4.666971206665039,5.765394687652588
57,39,4.0107645988464355,4.476627230644226,5.412588596343994,6.799532890319824
58,39,3.3306140899658203,3.732112944126129,4.359382629394531,5.181109428405762
59,39,3.6484315395355225,4.04743766784668,4.962593078613281,5.977696895599365
56,40,3.877284526824951,4.112845420837402,4.699076294898987,6.090137481689453
57,40,4.0107645988464355,4.514324188232422,5.460714101791382,6.786459922790527
58,40,3.3306140899658203,3.8182952404022217,4.435334086418152,5.340989589691162
59,40,3.6484315395355225,3.9584875106811523,4.922537207603455,6.0059404373168945
56,41,3.877284526824951,4.13184928894043,4.72428297996521,5.638710021972656
57,41,4.070340156555176,4.534116148948669,5.556128978729248,6.490667343139648
58,41,3.3306140899658203,3.817095100879669,4.392654299736023,5.540609836578369
59,41,3.6484315395355225,4.005880951881409,4.78206992149353,5.997194290161133
56,42,3.877284526824951,4.13184928894043,4.696525573730469,5.566595077514648
57,42,4.0107645988464355,4.475932240486145,5.296025633811951,6.747557163238525
58,42,3.3306140899658203,3.7786179780960083,4.4130858182907104,5.120257377624512
59,42,3.6484315395355225,3.97156685590744,4.766291618347168,5.9420037269592285
56,43,3.877284526824951,4.203625202178955,4.677533984184265,5.789974212646484
57,43,4.0107645988464355,4.468964099884033,5.294507622718811,6.741425514221191
58,43,3.3306140899658203,3.7354085445404053,4.3939210176467896,5.389466762542725
59,43,3.6484315395355225,4.04743766784668,4.804441213607788,5.7234039306640625
56,44,3.877284526824951,4.116160869598389,4.721882104873657,5.759325981140137
57,44,4.0107645988464355,4.537554025650024,5.386300086975098,6.544013023376465
58,44,3.3306140899658203,3.7992337942123413,4.3706769943237305,5.17904806137085
59,44,3.6484315395355225,4.0455663204193115,4.815432071685791,6.022403240203857
56,45,3.877284526824951,4.149125933647156,4.712221384048462,5.866894245147705
57,45,4.0107645988464355,4.48743212223053,5.4639164209365845,6.897563934326172
58,45,3.3306140899658203,3.757383704185486,4.471615552902222,5.104687690734863
59,45,3.6484315395355225,4.029182016849518,4.8787806034088135,6.501430511474609
56,46,3.877284526824951,4.116160869598389,4.715121388435364,5.780119895935059
57,46,4.0107645988464355,4.476096153259277,5.325114369392395,6.632436275482178
58,46,3.3306140899658203,3.799617290496826,4.434126973152161,5.1220383644104
59,46,3.6484315395355225,3.9584875106811523,4.781924247741699,6.227470874786377
56,47,3.877284526824951,4.125669479370117,4.665082216262817,5.731368064880371
57,47,4.0107645988464355,4.489980220794678,5.366397976875305,6.759298324584961
58,47,3.3306140899658203,3.7398476004600525,4.3737956285476685,5.111393928527832
59,47,3.6484315395355225,4.04743766784668,4.865706443786621,6.042642593383789
56,48,3.877284526824951,4.138510465621948,4.7091368436813354,5.74365234375
57,48,4.0107645988464355,4.480820059776306,5.426090478897095,6.653442859649658
58,48,3.3306140899658203,3.7998984456062317,4.381813645362854,5.376892566680908
59,48,3.6484315395355225,4.04743766784668,4.847643256187439,5.947172164916992
56,49,3.877284526824951,4.112845420837402,4.672125577926636,5.731949329376221
57,49,4.0107645988464355,4.5134197473526,5.395090341567993,6.684394836425781
58,49,3.3306140899658203,3.8205416798591614,4.43018102645874,5.226351737976074
59,49,3.6484315395355225,3.9717308282852173,4.851638317108154,5.96905517578125
56,50,3.877284526824951,4.112845420837402,4.642151713371277,5.8383684158325195
57,50,4.0107645988464355,4.47129499912262,5.2760632038116455,6.568387985229492
58,50,3.379202365875244,3.8040597438812256,4.350183963775635,5.343997955322266
59,50,3.6484315395355225,4.079011082649231,4.878961443901062,6.134198188781738
56,51,3.877284526824951,4.115332007408142,4.671621322631836,6.100912570953369
57,51,4.0107645988464355,4.461795687675476,5.133530497550964,6.376217365264893
58,51,3.3306140899658203,3.763160467147827,4.426203012466431,5.303873062133789
59,51,3.6484315395355225,3.9704331755638123,4.849908828735352,6.042642593383789
56,52,3.877284526824951,4.134379148483276,4.7536115646362305,6.1516218185424805
57,52,4.0107645988464355,4.502849221229553,5.403379440307617,6.798794269561768
58,52,3.3306140899658203,3.779271423816681,4.421747803688049,5.208332061767578
59,52,3.6484315395355225,4.04743766784668,4.818491101264954,5.9871673583984375
56,53,3.877284526824951,4.167531371116638,4.760244965553284,6.300993919372559
57,53,4.0107645988464355,4.4815192222595215,5.3634878396987915,6.590518951416016
58,53,3.3306140899658203,3.7641013264656067,4.340227127075195,5.2936906814575195
59,53,3.6484315395355225,3.9043383598327637,4.780457258224487,6.501430511474609
56,54,3.877284526824951,4.14073121547699,4.796253204345703,6.032094955444336
57,54,4.0107645988464355,4.4640724658966064,5.377655029296875,6.352504730224609
58,54,3.3306140899658203,3.7381957173347473,4.440895199775696,5.232161998748779
59,54,3.6484315395355225,4.006657660007477,4.8482197523117065,6.3026909828186035
56,55,3.877284526824951,4.112845420837402,4.671621322631836,5.630311012268066
57,55,4.003846168518066,4.414291143417358,5.283494830131531,6.766092777252197
58,55,3.3306140899658203,3.840586006641388,4.4207236766815186,5.372464179992676
59,55,3.6484315395355225,4.04743766784668,4.89797055721283,6.309337615966797
56,56,3.877284526824951,4.194251298904419,4.676831126213074,5.720420837402344
57,56,4.003846168518066,4.456905245780945,5.59557831287384,6.688669681549072
58,56,3.3306140899658203,3.7710726261138916,4.4090574979782104,5.383109092712402
59,56,3.6484315395355225,3.960132598876953,4.842065095901489,6.02379035949707
56,57,3.877284526824951,4.112845420837402,4.6760371923446655,5.653696060180664
57,57,4.003845691680908,4.404649019241333,5.607025742530823,6.774284362792969
58,57,3.3306140899658203,3.7653988003730774,4.413907170295715,5.343386650085449
59,57,3.6484315395355225,4.045566201210022,4.785420060157776,6.219244956970215
56,58,3.877284526824951,4.112845420837402,4.658040881156921,5.759243965148926
57,58,4.003845691680908,4.564907073974609,5.592297554016113,6.592645645141602
58,58,3.3306140899658203,3.7209787368774414,4.286715149879456,5.011330604553223
59,58,3.6484315395355225,3.991177558898926,4.706757545471191,5.898566246032715
56,59,3.877284526824951,4.127927184104919,4.706194639205933,6.0303826332092285
57,59,4.003845691680908,4.508779764175415,5.56696093082428,7.047966957092285
58,59,3.3306140899658203,3.7757540345191956,4.3903995752334595,5.53467321395874
59,59,3.6484315395355225,4.04743766784668,4.853292346000671,6.47689151763916
56,60,3.877284526824951,4.112845420837402,4.642224192619324,5.697445869445801
57,60,4.002694129943848,4.490644454956055,5.541897416114807,6.52396297454834
58,60,3.3306140899658203,3.7301226258277893,4.439019083976746,5.21809196472168
59,60,3.6484315395355225,3.960132598876953,4.869540452957153,6.241839408874512
56,61,3.877284526824951,4.165262937545776,4.757219552993774,6.063692092895508
57,61,4.002694129943848,4.600566148757935,5.555015802383423,6.499542236328125
58,61,3.3306140899658203,3.742200016975403,4.365502595901489,5.041231632232666
59,61,3.6484315395355225,3.95625638961792,4.784549713134766,6.396385192871094
56,62,3.877284526824951,4.134379148483276,4.70556378364563,5.754754543304443
57,62,4.002694129943848,4.572814583778381,5.557201981544495,6.863513469696045
58,62,3.3306140899658203,3.722205340862274,4.317724227905273,5.390808582305908
59,62,3.6484315395355225,3.9584875106811523,4.904679298400879,5.928347587585449
56,63,3.877284526824951,4.112845420837402,4.627264618873596,6.077953338623047
57,63,4.002694129943848,4.560399055480957,5.507736444473267,6.38499116897583
58,63,3.3306140899658203,3.7802385687828064,4.326704740524292,5.242611885070801
59,63,3.6484315395355225,3.9525850415229797,4.681636691093445,5.747618675231934
60,0,4.159043312072754,4.772449731826782,5.598533391952515,6.920001983642578
61,0,3.8067431449890137,4.102294683456421,4.983793258666992,6.149678707122803
62,0,4.03399658203125,4.64827036857605,5.287426114082336,5.967003345489502
63,0,4.207358360290527,4.834156632423401,5.494279861450195,6.776922225952148
60,1,4.047215938568115,4.735459685325623,5.558192610740662,6.709768772125244
61,1,3.81032133102417,4.044461727142334,4.8598393201828,6.163661003112793
62,1,3.782528877258301,4.619747042655945,5.231862306594849,6.129235744476318
63,1,4.044688701629639,4.39776611328125,5.16897451877594,6.282546043395996
60,2,4.047215938568115,4.438903450965881,5.315149545669556,6.984971523284912
61,2,3.815986156463623,4.211814761161804,4.950753331184387,6.2513298988342285
62,2,3.5058884620666504,4.348957061767578,5.0638673305511475,6.372576713562012
63,2,3.929539203643799,4.375499486923218,5.029114007949829,6.193037986755371
60,3,4.047215938568115,4.662181377410889,5.322945594787598,6.859247207641602
61,3,3.815986394882202,4.227045059204102,5.085713982582092,6.017379283905029
62,3,3.5058884620666504,4.082729339599609,4.961628317832947,6.128471374511719
63,3,3.919290065765381,4.321216583251953,4.910378456115723,5.833555221557617
60,4,3.99668550491333,4.523354530334473,5.416254997253418,6.778888702392578
61,4,3.815986156463623,4.22668993473053,4.967898845672607,6.219529151916504
62,4,3.5058884620666504,4.082729339599609,4.901578068733215,5.7912092208862305
63,4,3.919290065765381,4.201198220252991,4.71682071685791,5.791961669921875
60,5,3.99668550491333,4.622118353843689,5.5344661474227905,6.746783256530762
61,5,3.815986156463623,4.173981308937073,4.846139669418335,6.482100963592529
62,5,3.5058884620666504,4.1545668840408325,5.0289493799209595,5.941192626953125
63,5,3.890911102294922,4.20611846446991,4.751152992248535,5.995668411254883
60,6,3.791851758956909,4.613500714302063,5.497768402099609,6.831463813781738
61,6,3.815986156463623,4.244225740432739,5.01493513584137,6.017045974731445
62,6,3.5058884620666504,4.067170739173889,4.959689736366272,5.821549892425537
63,6,3.890911102294922,4.195584774017334,4.841917276382446,6.033814430236816
60,7,3.75032114982605,4.668506503105164,5.436196327209473,6.871621131896973
61,7,3.7459144592285156,4.267767548561096,5.074432611465454,6.050322532653809
62,7,3.5058884620666504,4.1783329248428345,4.9362441301345825,5.942298889160156
63,7,3.890911102294922,4.28034508228302,4.909880638122559,6.199002265930176
60,8,3.7820494174957275,4.758798599243164,5.518895268440247,6.815806865692139
61,8,3.7459142208099365,4.515424013137817,5.186339735984802,6.216108322143555
62,8,3.5058884620666504,4.082729339599609,4.970400333404541,6.0855631828308105
63,8,3.890911102294922,4.235883474349976,4.894067406654358,6.211165428161621
60,9,3.75032114982605,4.81951642036438,5.480348706245422,6.712010383605957
61,9,3.771472930908203,4.286904215812683,5.004008054733276,5.875570297241211
62,9,3.5058884620666504,4.086779832839966,5.03011679649353,5.815412521362305
63,9,3.890911102294922,4.193413496017456,4.898811340332031,6.167974472045898
60,10,3.7820494174957275,4.679612517356873,5.439418911933899,7.03743839263916
61,10,3.815986156463623,4.244597911834717,5.01609206199646,6.025787353515625
62,10,3.5058884620666504,4.042906284332275,4.961132884025574,6.179565906524658
63,10,3.890911102294922,4.222902297973633,4.871592998504639,5.506189346313477
60,11,3.7820494174957275,4.777481555938721,5.467354893684387,6.847963809967041
61,11,3.765395164489746,4.263055205345154,5.088481664657593,6.410483360290527
62,11,3.5058884620666504,4.0867801904678345,4.936543822288513,6.0848283767700195
63,11,3.890911102294922,4.194499969482422,4.888283729553223,5.488897323608398
60,12,3.850139856338501,4.74498975276947,5.4496941566467285,6.5963287353515625
61,12,3.8159866333007812,4.324795126914978,5.065814137458801,6.000700950622559
62,12,3.5058884620666504,4.042906284332275,4.932291388511658,6.088967800140381
63,12,3.890911102294922,4.245063781738281,4.86430561542511,5.561253547668457
60,13,3.75032114982605,4.747734308242798,5.4484840631484985,6.5705718994140625
61,13,3.8159866333007812,4.2580413818359375,5.055357456207275,5.922543048858643
62,13,3.5058884620666504,4.206414580345154,4.994907379150391,5.9188456535339355
63,13,3.890911102294922,4.17201566696167,4.8645325899124146,5.786227226257324
60,14,3.7820494174957275,4.647011637687683,5.497790098190308,6.779431343078613
61,14,3.7459142208099365,4.275003910064697,5.048632025718689,6.158054351806641
62,14,3.5058884620666504,4.212149739265442,4.961611986160278,5.961395263671875
63,14,3.890911102294922,4.17201566696167,4.903356075286865,5.734292984008789
60,15,3.99668550491333,4.695820927619934,5.467220783233643,7.086827754974365
61,15,3.7459142208099365,4.357796549797058,5.061684727668762,6.841889381408691
62,15,3.5058884620666504,4.042905807495117,4.898587703704834,5.788538932800293
63,15,3.890911102294922,4.17201566696167,4.8371710777282715,5.759651184082031
60,16,3.7820494174957275,4.630878448486328,5.456120848655701,6.677684783935547
61,16,3.76283860206604,4.258145689964294,5.14053213596344,6.294668197631836
62,16,3.5058884620666504,4.079861998558044,4.901320576667786,5.811217308044434
63,16,3.890911102294922,4.17201566696167,4.888256072998047,5.721657752990723
60,17,3.7820494174957275,4.638516426086426,5.472518801689148,6.630546569824219
61,17,3.7459142208099365,4.243791341781616,4.978046298027039,6.172027587890625
62,17,3.5058884620666504,4.042906284332275,4.976984739303589,5.712948799133301
63,17,3.890911102294922,4.166813969612122,4.91000509262085,5.620409965515137
60,18,3.75032114982605,4.635956764221191,5.441760182380676,6.895413398742676
61,18,3.765395164489746,4.287847638130188,5.026575207710266,5.9378790855407715
62,18,3.5058884620666504,4.160239100456238,4.911865711212158,5.6697096824646
63,18,3.890911102294922,4.200128436088562,4.867568135261536,5.814560890197754
60,19,3.75032114982605,4.665781736373901,5.397263765335083,6.767322540283203
61,19,3.7459144592285156,4.323444724082947,5.093007326126099,5.827063083648682
62,19,3.5058884620666504,4.042905807495117,4.997046947479248,6.080061912536621
63,19,3.890911102294922,4.1612242460250854,4.854898571968079,5.51118278503418
60,20,3.7820494174957275,4.783736228942871,5.436816930770874,6.558160305023193
61,20,3.765395164489746,4.301397204399109,5.0251559019088745,6.27934455871582
62,20,3.5058884620666504,4.042906284332275,4.897408843040466,6.090825080871582
63,20,3.890911102294922,4.17201566696167,4.903356075286865,5.81451416015625
60,21,3.75032114982605,4.691126823425293,5.441195845603943,6.564201831817627
61,21,3.7045345306396484,4.318910717964172,5.0264352560043335,6.101500988006592
62,21,3.5058884620666504,4.082729339599609,4.937810897827148,5.995434761047363
63,21,3.890911102294922,4.17201566696167,4.85085654258728,5.418986797332764
60,22,3.7820494174957275,4.749282240867615,5.459508299827576,6.392063140869141
61,22,3.7045345306396484,4.253225803375244,4.967433452606201,5.775793075561523
62,22,3.5058884620666504,4.04874849319458,4.987121105194092,5.754123687744141
63,22,3.890911102294922,4.17201566696167,4.904987215995789,5.667423725128174
60,23,3.75032114982605,4.684386849403381,5.428237199783325,6.950831890106201
61,23,3.76531982421875,4.292444705963135,5.089925169944763,6.090654373168945
62,23,3.5058884620666504,4.042905807495117,4.902319550514221,5.727401256561279
63,23,3.890911102294922,4.17201566696167,4.781186819076538,6.374978065490723
60,24,3.75032114982605,4.640716075897217,5.354211091995239,6.620621204376221
61,24,3.76283860206604,4.265793442726135,5.100087523460388,6.351043701171875
62,24,3.5058884620666504,4.0123841762542725,4.876330137252808,5.731563568115234
63,24,3.890911102294922,4.199198603630066,4.911914587020874,5.785477161407471
60,25,3.7820494174957275,4.649439454078674,5.49083137512207,6.379868984222412
61,25,3.7045345306396484,4.32262659072876,5.068142294883728,6.0386247634887695
62,25,3.5058884620666504,4.098613381385803,5.0120604038238525,5.8568572998046875
63,25,3.890911102294922,4.177002787590027,4.903356075286865,5.785477161407471
60,26,3.850139856338501,4.612343907356262,5.467083096504211,6.586836814880371
61,26,3.7045345306396484,4.3276426792144775,5.066679120063782,6.251953125
62,26,3.5058884620666504,4.042905807495117,4.922051906585693,5.9644365310668945
63,26,3.890911102294922,4.17201566696167,4.892256021499634,5.599877834320068
60,27,3.75032114982605,4.737761735916138,5.469460725784302,6.402041912078857
61,27,3.76531982421875,4.304062366485596,5.077924966812134,6.109004974365234
62,27,3.5058884620666504,4.1791605949401855,4.996503829956055,5.9384260177612305
63,27,3.890911102294922,4.17201566696167,4.831930637359619,5.643795967102051
60,28,3.75032114982605,4.656864404678345,5.469068646430969,6.7465691566467285
61,28,3.7045345306396484,4.185134649276733,5.0261924266815186,6.5958709716796875
62,28,3.5058884620666504,4.1022608280181885,4.908549666404724,5.785501956939697
63,28,3.890911102294922,4.17201566696167,4.909880638122559,5.727227210998535
60,29,3.75032114982605,4.681595683097839,5.468069076538086,6.534915447235107
61,29,3.7045345306396484,4.285824775695801,5.058682203292847,6.190989017486572
62,29,3.5058884620666504,4.082729339599609,5.000259637832642,5.989853382110596
63,29,3.890911102294922,4.16489851474762,4.843720555305481,5.470060348510742
60,30,3.9219703674316406,4.613023996353149,5.417187929153442,6.7555060386657715
61,30,3.795844554901123,4.256703853607178,5.102510452270508,5.876961708068848
62,30,3.5058884620666504,4.042906284332275,4.917337417602539,5.629582405090332
63,30,3.890911102294922,4.117105960845947,4.840473175048828,5.358493328094482
60,31,3.75032114982605,4.653111219406128,5.483216762542725,6.348278999328613
